ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
39478|Karstoderm|{2}{G}{G}|Creature - Beast|0|0|Karstoderm enters the battlefield with five +1/+1 counters on it.<br>Whenever an artifact enters the battlefield, remove a +1/+1 counter from Karstoderm.|Darksteel|Uncommon|mono|4|0.0|||3.571|Tony Szczudlo|77||Karstoderm enters the battlefield with five +1/+1 counters on it.<br>Whenever an artifact enters the battlefield, remove a +1/+1 counter from Karstoderm.|0
39485|Darksteel Pendant|{2}|Artifact|||Darksteel Pendant is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{1}, {T}: Look at the top card of your library. You may put that card on the bottom of your library.|Darksteel|Common|colorless|2|0.0|||3.524|Terese Nielsen|113||Darksteel Pendant is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{1}, {T}: Look at the top card of your library. You may put that card on the bottom of your library.|0
39639|Arcbound Overseer|{8}|Artifact Creature - Golem|0|0|At the beginning of your upkeep, put a +1/+1 counter on each creature with modular you control.<br>Modular 6 <i>(This enters the battlefield with six +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel|Rare|colorless|8|0.0|||4.269|Carl Critchlow|99||At the beginning of your upkeep, put a +1/+1 counter on each creature with modular you control.<br>Modular 6 <i>(This enters the battlefield with six +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|0
39690|Pulse of the Tangle|{1}{G}{G}|Sorcery|||Put a 3/3 green Beast creature token onto the battlefield. Then if an opponent controls more creatures than you, return Pulse of the Tangle to its owner's hand.|Darksteel|Rare|mono|3|0.0|||4.5|Wayne England|80||Put a 3/3 green Beast creature token onto the battlefield. Then if an opponent controls more creatures than you, return Pulse of the Tangle to its owner's hand.|0
39692|Pulse of the Dross|{1}{B}{B}|Sorcery|||Target player reveals three cards from his or her hand and you choose one of them. That player discards that card. Then if that player has more cards in hand than you, return Pulse of the Dross to its owner's hand.|Darksteel|Rare|mono|3|0.0|||3.75|Paolo Parente|50||Target player reveals three cards from his or her hand and you choose one of them. That player discards that card. Then if that player has more cards in hand than you, return Pulse of the Dross to its owner's hand.|0
39697|Pulse of the Fields|{1}{W}{W}|Instant|||You gain 4 life. Then if an opponent has more life than you, return Pulse of the Fields to its owner's hand.|Darksteel|Rare|mono|3|0.0|||4.113|Paolo Parente|11||You gain 4 life. Then if an opponent has more life than you, return Pulse of the Fields to its owner's hand.|0
42084|Sundering Titan|{8}|Artifact Creature - Golem|7|10|When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands.|Darksteel|Rare|colorless|8|0.0|||4.261|Jim Murray|146||When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands.|0
43491|Krark-Clan Stoker|{2}{R}|Creature - Goblin Shaman|2|2|{T}, Sacrifice an artifact: Add {R}{R} to your mana pool.|Darksteel|Common|mono|3|0.0|||2.972|Pete Venters|65||{T}, Sacrifice an artifact: Add {R}{R} to your mana pool.|0
43502|Nim Abomination|{2}{B}|Creature - Zombie|3|4|At the beginning of your end step, if Nim Abomination is untapped, you lose 3 life.|Darksteel|Uncommon|mono|3|0.0|||2.528|Jim Murray|49||At the beginning of your end step, if Nim Abomination is untapped, you lose 3 life.|0
43503|Reap and Sow|{3}{G}|Sorcery|||Choose one- Destroy target land; or search your library for a land card, put that card onto the battlefield, then shuffle your library.<br>Entwine {1}{G} <i>(Choose both if you pay the entwine cost.)</i>|Darksteel|Common|mono|4|0.0|||3.275|Rob Alexander|81||Choose one- Destroy target land; or search your library for a land card, put that card onto the battlefield, then shuffle your library.<br>Entwine {1}{G} <i>(Choose both if you pay the entwine cost.)</i>|0
43506|Savage Beating|{3}{R}{R}|Instant|||Cast Savage Beating only during your turn and only during combat.<br>Choose one- Creatures you control gain double strike until end of turn; or untap all creatures you control and after this phase, there is an additional combat phase.<br>Entwine {1}{R} <i>(Choose both if you pay the entwine cost.)</i>|Darksteel|Rare|mono|5|0.0|||4.276|Matt Thompson|67||Cast Savage Beating only during your turn and only during combat.<br>Choose one- Creatures you control gain double strike until end of turn; or untap all creatures you control and after this phase, there is an additional combat phase.<br>Entwine {1}{R} <i>(Choose both if you pay the entwine cost.)</i>|0
43510|Second Sight|{2}{U}|Instant|||Choose one- Look at the top five cards of target opponent's library, then put them back in any order; or look at the top five cards of your library, then put them back in any order.<br>Entwine {U} <i>(Choose both if you pay the entwine cost.)</i>|Darksteel|Uncommon|mono|3|0.0|||3.269|Luca Zontini|33||Choose one- Look at the top five cards of target opponent's library, then put them back in any order; or look at the top five cards of your library, then put them back in any order.<br>Entwine {U} <i>(Choose both if you pay the entwine cost.)</i>|0
43511|Soulscour|{7}{W}{W}{W}|Sorcery|||Destroy all nonartifact permanents.|Darksteel|Rare|mono|10|0.0|||2.443|Kev Walker|14||Destroy all nonartifact permanents.|0
43517|Screams from Within|{1}{B}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets -1/-1.<br>When enchanted creature dies, return Screams from Within from your graveyard to the battlefield.|Darksteel|Uncommon|mono|3|0.0|||4.315|Hugh Jamieson|52||Enchant creature<br>Enchanted creature gets -1/-1.<br>When enchanted creature dies, return Screams from Within from your graveyard to the battlefield.|0
43540|Dismantle|{2}{R}|Sorcery|||Destroy target artifact. If that artifact had counters on it, put that many +1/+1 counters or charge counters on an artifact you control.|Darksteel|Uncommon|mono|3|0.0|||3.625|Brian Snoddy|57||Destroy target artifact. If that artifact had counters on it, put that many +1/+1 counters or charge counters on an artifact you control.|0
43545|Trinisphere|{3}|Artifact|||As long as Trinisphere is untapped, each spell that would cost less than three mana to cast costs three mana to cast. <i>(Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.)</i>|Darksteel|Rare|colorless|3|0.0|||4.587|Tim Hildebrandt|154||As long as Trinisphere is untapped, each spell that would cost less than three mana to cast costs three mana to cast. <i>(Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.)</i>|0
43547|Tanglewalker|{2}{G}|Creature - Dryad|2|2|Each creature you control is unblockable as long as defending player controls an artifact land.|Darksteel|Uncommon|mono|3|0.0|||3.071|Pete Venters|86||Each creature you control is unblockable as long as defending player controls an artifact land.|0
43548|Darksteel Reactor|{4}|Artifact|||Darksteel Reactor is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>At the beginning of your upkeep, you may put a charge counter on Darksteel Reactor.<br>When Darksteel Reactor has twenty or more charge counters on it, you win the game.|Darksteel|Rare|colorless|4|0.0|||4.104|Kev Walker|114||Darksteel Reactor is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>At the beginning of your upkeep, you may put a charge counter on Darksteel Reactor.<br>When Darksteel Reactor has twenty or more charge counters on it, you win the game.|0
43556|Auriok Siege Sled|{6}|Artifact Creature - Juggernaut|3|5|{1}: Target artifact creature blocks Auriok Siege Sled this turn if able.<br>{1}: Target artifact creature can't block Auriok Siege Sled this turn.|Darksteel|Uncommon|colorless|6|0.0|||2.778|Jim Murray|105||{1}: Target artifact creature blocks Auriok Siege Sled this turn if able.<br>{1}: Target artifact creature can't block Auriok Siege Sled this turn.|0
43557|Burden of Greed|{3}{B}|Instant|||Target player loses 1 life for each tapped artifact he or she controls.|Darksteel|Common|mono|4|0.0|||2.238|Vance Kovacs|38||Target player loses 1 life for each tapped artifact he or she controls.|0
43559|Magnetic Flux|{2}{U}|Instant|||Artifact creatures you control gain flying until end of turn.|Darksteel|Common|mono|3|0.0|||1.896|Alan Rabinowitz|25||Artifact creatures you control gain flying until end of turn.|0
43563|Darksteel Brute|{2}|Artifact|||Darksteel Brute is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{3}: Darksteel Brute becomes a 2/2 Beast artifact creature until end of turn.|Darksteel|Uncommon|colorless|2|0.0|||3.071|Nottsuo|108||Darksteel Brute is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{3}: Darksteel Brute becomes a 2/2 Beast artifact creature until end of turn.|0
43587|Test of Faith|{1}{W}|Instant|||Prevent the next 3 damage that would be dealt to target creature this turn, and put a +1/+1 counter on that creature for each 1 damage prevented this way.|Darksteel|Uncommon|mono|2|0.0|||4.042|Vance Kovacs|17||Prevent the next 3 damage that would be dealt to target creature this turn, and put a +1/+1 counter on that creature for each 1 damage prevented this way.|0
43592|Echoing Calm|{1}{W}|Instant|||Destroy target enchantment and all other enchantments with the same name as that enchantment.|Darksteel|Common|mono|2|0.0|||3.094|Greg Staples|2||Destroy target enchantment and all other enchantments with the same name as that enchantment.|0
44307|Leonin Battlemage|{3}{W}|Creature - Cat Wizard|2|3|{T}: Target creature gets +1/+1 until end of turn.<br>Whenever you cast a spell, you may untap Leonin Battlemage.|Darksteel|Uncommon|mono|4|0.0|||3.0|Stephen Tappin|5||{T}: Target creature gets +1/+1 until end of turn. <br>Whenever you cast a spell, you may untap Leonin Battlemage.|0
45191|Metal Fatigue|{2}{W}|Instant|||Tap all artifacts.|Darksteel|Common|mono|3|0.0|||2.625|Arnie Swekel|8||Tap all artifacts.|0
45415|Darksteel Citadel||Artifact Land|||Darksteel Citadel is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{T}: Add {1} to your mana pool.|Darksteel|Common|land|0|0.0|||4.383|John Avon|164||Darksteel Citadel is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i><br>{T}: Add {1} to your mana pool.|0
45428|Myr Landshaper|{3}|Artifact Creature - Myr|1|1|{T}: Target land becomes an artifact in addition to its other types until end of turn.|Darksteel|Common|colorless|3|0.0|||3.269|Greg Staples|131||{T}: Target land becomes an artifact in addition to its other types until end of turn.|0
45455|Vulshok War Boar|{2}{R}{R}|Creature - Boar Beast|5|5|When Vulshok War Boar enters the battlefield, sacrifice it unless you sacrifice an artifact.|Darksteel|Uncommon|mono|4|0.0|||3.25|Pete Venters|72||When Vulshok War Boar enters the battlefield, sacrifice it unless you sacrifice an artifact.|0
45469|Emissary of Despair|{1}{B}{B}|Creature - Spirit|2|1|Flying<br>Whenever Emissary of Despair deals combat damage to a player, that player loses 1 life for each artifact he or she controls.|Darksteel|Uncommon|mono|3|0.0|||3.263|rk post|42||Flying<br>Whenever Emissary of Despair deals combat damage to a player, that player loses 1 life for each artifact he or she controls.|0
45961|Stir the Pride|{4}{W}|Instant|||Choose one- Creatures you control get +2/+2 until end of turn; or until end of turn, creatures you control gain "Whenever this creature deals damage, you gain that much life."<br>Entwine {1}{W} <i>(Choose both if you pay the entwine cost.)</i>|Darksteel|Uncommon|mono|5|0.0|||3.367|Matt Cavotta|16||Choose one- Creatures you control get +2/+2 until end of turn; or until end of turn, creatures you control gain "Whenever this creature deals damage, you gain that much life."<br>Entwine {1}{W} <i>(Choose both if you pay the entwine cost.)</i>|0
45975|Pulse of the Grid|{1}{U}{U}|Instant|||Draw two cards, then discard a card. Then if an opponent has more cards in hand than you, return Pulse of the Grid to its owner's hand.|Darksteel|Rare|mono|3|0.0|||3.342|Wayne England|29||Draw two cards, then discard a card. Then if an opponent has more cards in hand than you, return Pulse of the Grid to its owner's hand.|0
46002|Tel-Jilad Outrider|{3}{G}|Creature - Elf Warrior|3|1|Protection from artifacts|Darksteel|Common|mono|4|0.0|||1.553|Paolo Parente|87||Protection from artifacts|0
46008|Tel-Jilad Wolf|{2}{G}|Creature - Wolf|2|2|Whenever Tel-Jilad Wolf becomes blocked by an artifact creature, Tel-Jilad Wolf gets +3/+3 until end of turn.|Darksteel|Common|mono|3|0.0|||2.519|Paolo Parente|88||Whenever Tel-Jilad Wolf becomes blocked by an artifact creature, Tel-Jilad Wolf gets +3/+3 until end of turn.|0
46012|Oxidize|{G}|Instant|||Destroy target artifact. It can't be regenerated.|Darksteel|Uncommon|mono|1|0.0|||4.341|Kev Walker|79||Destroy target artifact. It can't be regenerated.|0
46023|Death-Mask Duplicant|{7}|Artifact Creature - Shapeshifter|5|5|Imprint- {1}: Exile target creature card from your graveyard.<br>As long as a card exiled with Death-Mask Duplicant has flying, Death-Mask Duplicant has flying. The same is true for fear, first strike, double strike, haste, landwalk, protection, and trample.|Darksteel|Uncommon|colorless|7|0.0|||4.188|Thomas M. Baxa|115||Imprint- {1}: Exile target creature card from your graveyard.<br>As long as a card exiled with Death-Mask Duplicant has flying, Death-Mask Duplicant has flying. The same is true for fear, first strike, double strike, haste, landwalk, protection, and trample.|0
46058|Fangren Firstborn|{1}{G}{G}{G}|Creature - Beast|4|2|Whenever Fangren Firstborn attacks, put a +1/+1 counter on each attacking creature.|Darksteel|Rare|mono|4|0.0|||4.543|Tim Hildebrandt|75||Whenever Fangren Firstborn attacks, put a +1/+1 counter on each attacking creature.|0
46060|Furnace Dragon|{6}{R}{R}{R}|Creature - Dragon|5|5|Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Flying<br>When Furnace Dragon enters the battlefield, if you cast it from your hand, exile all artifacts.|Darksteel|Rare|mono|9|0.0|||3.244|Matthew D. Wilson|62||Affinity for artifacts <i>(This spell costs {1} less to cast for each artifact you control.)</i><br>Flying<br>When Furnace Dragon enters the battlefield, if you cast it from your hand, exile all artifacts.|0
46076|Nourish|{G}{G}|Instant|||You gain 6 life.|Darksteel|Common|mono|2|0.0|||3.704|Scott M. Fischer|78||You gain 6 life.|0
46078|Crazed Goblin|{R}|Creature - Goblin Warrior|1|1|Crazed Goblin attacks each turn if able.|Darksteel|Common|mono|1|0.0|||1.007|Darrell Riche|56||Crazed Goblin attacks each turn if able.|0
46083|Roaring Slagwurm|{5}{G}{G}|Creature - Wurm|6|4|Whenever Roaring Slagwurm attacks, tap all artifacts.|Darksteel|Rare|mono|7|0.0|||3.648|David Martin|83||Whenever Roaring Slagwurm attacks, tap all artifacts.|0
46088|Hunger of the Nim|{1}{B}|Sorcery|||Target creature gets +1/+0 until end of turn for each artifact you control.|Darksteel|Common|mono|2|0.0|||1.917|Puddnhead|46||Target creature gets +1/+0 until end of turn for each artifact you control.|0
46093|Scavenging Scarab|{3}{B}|Creature - Insect|3|3|Scavenging Scarab can't block.|Darksteel|Common|mono|4|0.0|||0.788|Jeff Easley|51||Scavenging Scarab can't block.|0
46096|Chittering Rats|{1}{B}{B}|Creature - Rat|2|2|When Chittering Rats enters the battlefield, target opponent puts a card from his or her hand on top of his or her library.|Darksteel|Common|mono|3|0.0|||4.19|Tom Wänerstrand|39||When Chittering Rats enters the battlefield, target opponent puts a card from his or her hand on top of his or her library.|0
46100|Grimclaw Bats|{1}{B}|Creature - Bat|1|1|Flying<br>{B}, Pay 1 life: Grimclaw Bats gets +1/+1 until end of turn.|Darksteel|Common|mono|2|0.0|||2.883|Tom Wänerstrand|45||Flying<br>{B}, Pay 1 life: Grimclaw Bats gets +1/+1 until end of turn.|0
46101|Arcbound Hybrid|{4}|Artifact Creature - Beast|0|0|Haste<br>Modular 2 <i>(This enters the battlefield with two +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel|Common|colorless|4|0.0|||2.455|Alan Pollack|97||Haste<br>Modular 2 <i>(This enters the battlefield with two +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|0
46111|Talon of Pain|{4}|Artifact|||Whenever a source you control other than Talon of Pain deals damage to an opponent, put a charge counter on Talon of Pain.<br>{X}, {T}, Remove X charge counters from Talon of Pain: Talon of Pain deals X damage to target creature or player.|Darksteel|Uncommon|colorless|4|0.0|||4.217|Daren Bader|150||Whenever a source you control other than Talon of Pain deals damage to an opponent, put a charge counter on Talon of Pain.<br>{X}, {T}, Remove X charge counters from Talon of Pain: Talon of Pain deals X damage to target creature or player.|0
46112|Myr Moonvessel|{1}|Artifact Creature - Myr|1|1|When Myr Moonvessel dies, add {1} to your mana pool.|Darksteel|Common|colorless|1|0.0|||3.442|Dany Orizio|133||When Myr Moonvessel dies, add {1} to your mana pool.|0
46116|Neurok Prodigy|{2}{U}|Creature - Human Wizard|2|1|Flying<br>Discard an artifact card: Return Neurok Prodigy to its owner's hand.|Darksteel|Common|mono|3|0.0|||1.5|Puddnhead|26||Flying<br>Discard an artifact card: Return Neurok Prodigy to its owner's hand.|0
46129|Arcbound Bruiser|{5}|Artifact Creature - Golem|0|0|Modular 3 <i>(This enters the battlefield with three +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel|Common|colorless|5|0.0|||2.775|Christopher Moeller|94||Modular 3 <i>(This enters the battlefield with three +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|0
46130|Arcbound Lancer|{7}|Artifact Creature - Beast|0|0|First strike<br>Modular 4 <i>(This enters the battlefield with four +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel|Uncommon|colorless|7|0.0|||2.569|John Avon|98||First strike<br>Modular 4 <i>(This enters the battlefield with four +1/+1 counters on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|0
46131|Arcbound Stinger|{2}|Artifact Creature - Insect|0|0|Flying<br>Modular 1 <i>(This enters the battlefield with a +1/+1 counter on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel|Common|colorless|2|0.0|||3.75|Darrell Riche|103||Flying<br>Modular 1 <i>(This enters the battlefield with a +1/+1 counter on it. When it dies, you may put its +1/+1 counters on target artifact creature.)</i>|0
46134|Lich's Tomb|{4}|Artifact|||You don't lose the game for having 0 or less life.<br>Whenever you lose life, sacrifice a permanent for each 1 life you lost. <i>(Damage causes loss of life.)</i>|Darksteel|Rare|colorless|4|0.0|||2.539|Matt Cavotta|128||You don't lose the game for having 0 or less life.<br>Whenever you lose life, sacrifice a permanent for each 1 life you lost. <i>(Damage causes loss of life.)</i>|0
46136|Darksteel Gargoyle|{7}|Artifact Creature - Gargoyle|3|3|Flying<br>Darksteel Gargoyle is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i>|Darksteel|Uncommon|colorless|7|0.0|||2.958|Ron Spencer|111||Flying<br>Darksteel Gargoyle is indestructible. <i>("Destroy" effects and lethal damage don't destroy it.)</i>|0
46142|Leonin Bola|{1}|Artifact - Equipment|||Equipped creature has "{T}, Unattach Leonin Bola: Tap target creature."<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Darksteel|Common|colorless|1|0.0|||3.595|Christopher Moeller|127||Equipped creature has "{T}, Unattach Leonin Bola: Tap target creature."<br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|0
46143|Razor Golem|{6}|Artifact Creature - Golem|3|4|Affinity for Plains <i>(This spell costs {1} less to cast for each Plains you control.)</i><br>Vigilance|Darksteel|Common|colorless|6|0.0|||4.243|Christopher Moeller|137||Affinity for Plains <i>(This spell costs {1} less to cast for each Plains you control.)</i><br>Vigilance|0
46148|Ageless Entity|{3}{G}{G}|Creature - Elemental|4|4|Whenever you gain life, put that many +1/+1 counters on Ageless Entity.|Darksteel|Rare|mono|5|0.0|||4.3|Jeff Miracola|73||Whenever you gain life, put that many +1/+1 counters on Ageless Entity.|0
46150|Spire Golem|{6}|Artifact Creature - Golem|2|4|Affinity for Islands <i>(This spell costs {1} less to cast for each Island you control.)</i><br>Flying|Darksteel|Common|colorless|6|0.0|||4.074|Daren Bader|145||Affinity for Islands <i>(This spell costs {1} less to cast for each Island you control.)</i><br>Flying|0
46154|Mephitic Ooze|{4}{B}|Creature - Ooze|0|5|Mephitic Ooze gets +1/+0 for each artifact you control.<br>Whenever Mephitic Ooze deals combat damage to a creature, destroy that creature. The creature can't be regenerated.|Darksteel|Rare|mono|5|0.0|||3.292|Alex Horley-Orlandelli|47||Mephitic Ooze gets +1/+0 for each artifact you control.<br>Whenever Mephitic Ooze deals combat damage to a creature, destroy that creature. The creature can't be regenerated.|0
46155|Echoing Ruin|{1}{R}|Sorcery|||Destroy target artifact and all other artifacts with the same name as that artifact.|Darksteel|Common|mono|2|0.0|||3.65|Greg Staples|59||Destroy target artifact and all other artifacts with the same name as that artifact.|0
46157|Dross Golem|{5}|Artifact Creature - Golem|3|2|Affinity for Swamps <i>(This spell costs {1} less to cast for each Swamp you control.)</i><br>Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i>|Darksteel|Common|colorless|5|0.0|||3.806|Adam Rex|119||Affinity for Swamps <i>(This spell costs {1} less to cast for each Swamp you control.)</i><br>Fear <i>(This creature can't be blocked except by artifact creatures and/or black creatures.)</i>|0
46158|Surestrike Trident|{2}|Artifact - Equipment|||Equipped creature has first strike and "{T}, Unattach Surestrike Trident: This creature deals damage equal to its power to target player."<br>Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|Darksteel|Uncommon|colorless|2|0.0|||3.977|Ben Thompson|147||Equipped creature has first strike and "{T}, Unattach Surestrike Trident: This creature deals damage equal to its power to target player."<br>Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)</i>|0
46160|Genesis Chamber|{2}|Artifact|||Whenever a nontoken creature enters the battlefield, if Genesis Chamber is untapped, that creature's controller puts a 1/1 colorless Myr artifact creature token onto the battlefield.|Darksteel|Uncommon|colorless|2|0.0|||4.622|Mark Tedin|122||Whenever a nontoken creature enters the battlefield, if Genesis Chamber is untapped, that creature's controller puts a 1/1 colorless Myr artifact creature token onto the battlefield.|0
46162|Echoing Truth|{1}{U}|Instant|||Return target nonland permanent and all other permanents with the same name as that permanent to their owners' hands.|Darksteel|Common|mono|2|0.0|||4.6|Greg Staples|21||Return target nonland permanent and all other permanents with the same name as that permanent to their owners' hands.|0
46164|Oxidda Golem|{6}|Artifact Creature - Golem|3|2|Affinity for Mountains <i>(This spell costs {1} less to cast for each Mountain you control.)</i><br>Haste|Darksteel|Common|colorless|6|0.0|||3.981|Greg Staples|135||Affinity for Mountains <i>(This spell costs {1} less to cast for each Mountain you control.)</i><br>Haste|0
46165|Eater of Days|{4}|Artifact Creature - Leviathan|9|8|Flying, trample<br>When Eater of Days enters the battlefield, you skip your next two turns.|Darksteel|Rare|colorless|4|0.0|||3.469|Mark Tedin|120||Flying, trample<br>When Eater of Days enters the battlefield, you skip your next two turns.|0
46168|Gemini Engine|{6}|Artifact Creature - Construct|3|4|Whenever Gemini Engine attacks, put a colorless Construct artifact creature token named Twin onto the battlefield attacking. Its power is equal to Gemini Engine's power and its toughness is equal to Gemini Engine's toughness. Sacrifice the token at end of combat.|Darksteel|Rare|colorless|6|0.0|||4.19|Nottsuo|121||Whenever Gemini Engine attacks, put a colorless Construct artifact creature token named Twin onto the battlefield attacking. Its power is equal to Gemini Engine's power and its toughness is equal to Gemini Engine's toughness. Sacrifice the token at end of combat.|0
46169|Echoing Courage|{1}{G}|Instant|||Target creature and all other creatures with the same name as that creature get +2/+2 until end of turn.|Darksteel|Common|mono|2|0.0|||4.045|Greg Staples|74||Target creature and all other creatures with the same name as that creature get +2/+2 until end of turn.|0
46171|Tangle Golem|{7}|Artifact Creature - Golem|5|4|Affinity for Forests <i>(This spell costs {1} less to cast for each Forest you control.)</i>|Darksteel|Common|colorless|7|0.0|||3.923|Arnie Swekel|151||Affinity for Forests <i>(This spell costs {1} less to cast for each Forest you control.)</i>|0
