ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
107681|Fencer's Magemark|{2}{R}|Enchantment - Aura|||Enchant creature<br>Creatures you control that are enchanted get +1/+1 and have first strike.|Guildpact|Common|mono|3|0.0|||0.0||||Enchant creature<br>Creatures you control that are enchanted get +1/+1 and have first strike.|0
107682|Leyline of the Void|{2}{B}{B}|Enchantment|||If Leyline of the Void is in your opening hand, you may begin the game with it on the battlefield.<br>If a card would be put into an opponent's graveyard from anywhere, exile it instead.|Guildpact|Rare|mono|4|0.0|||0.0||||If Leyline of the Void is in your opening hand, you may begin the game with it on the battlefield.<br>If a card would be put into an opponent's graveyard from anywhere, exile it instead.|0
107683|Gruul Nodorog|{4}{G}{G}|Creature - Beast|4|4|{R}: Gruul Nodorog can't be blocked this turn except by two or more creatures.|Guildpact|Common|mono|6|0.0|||0.0||||{R}: Gruul Nodorog can't be blocked this turn except by two or more creatures.|0
107684|Infiltrator's Magemark|{2}{U}|Enchantment - Aura|||Enchant creature<br>Creatures you control that are enchanted get +1/+1 and can't be blocked except by creatures with defender.|Guildpact|Common|mono|3|0.0|||0.0||||Enchant creature<br>Creatures you control that are enchanted get +1/+1 and can't be blocked except by creatures with defender.|0
107685|Necromancer's Magemark|{2}{B}|Enchantment - Aura|||Enchant creature<br>Creatures you control that are enchanted get +1/+1.<br>If a creature you control that's enchanted would die, return it to its owner's hand instead.|Guildpact|Common|mono|3|0.0|||0.0||||Enchant creature<br>Creatures you control that are enchanted get +1/+1.<br>If a creature you control that's enchanted would die, return it to its owner's hand instead.|0
107686|Leyline of Lightning|{2}{R}{R}|Enchantment|||If Leyline of Lightning is in your opening hand, you may begin the game with it on the battlefield.<br>Whenever you cast a spell, you may pay {1}. If you do, Leyline of Lightning deals 1 damage to target player.|Guildpact|Rare|mono|4|0.0|||0.0||||If Leyline of Lightning is in your opening hand, you may begin the game with it on the battlefield.<br>Whenever you cast a spell, you may pay {1}. If you do, Leyline of Lightning deals 1 damage to target player.|0
107687|Drowned Rusalka|{U}|Creature - Spirit|1|1|{U}, Sacrifice a creature: Discard a card, then draw a card.|Guildpact|Uncommon|mono|1|0.0|||0.0||||{U}, Sacrifice a creature: Discard a card, then draw a card.|0
107688|Guardian's Magemark|{2}{W}|Enchantment - Aura|||Flash<br>Enchant creature<br>Creatures you control that are enchanted get +1/+1.|Guildpact|Common|mono|3|0.0|||0.0||||Flash<br>Enchant creature<br>Creatures you control that are enchanted get +1/+1.|0
107689|Beastmaster's Magemark|{2}{G}|Enchantment - Aura|||Enchant creature<br>Creatures you control that are enchanted get +1/+1.<br>Whenever a creature you control that's enchanted becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.|Guildpact|Common|mono|3|0.0|||0.0||||Enchant creature<br>Creatures you control that are enchanted get +1/+1.<br>Whenever a creature you control that's enchanted becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.|0
107691|Plagued Rusalka|{B}|Creature - Spirit|1|1|{B}, Sacrifice a creature: Target creature gets -1/-1 until end of turn.|Guildpact|Uncommon|mono|1|0.0|||0.0||||{B}, Sacrifice a creature: Target creature gets -1/-1 until end of turn.|0
107692|Starved Rusalka|{G}|Creature - Spirit|1|1|{G}, Sacrifice a creature: You gain 1 life.|Guildpact|Uncommon|mono|1|0.0|||0.0||||{G}, Sacrifice a creature: You gain 1 life.|0
107693|Wreak Havoc|{2}{R}{G}|Sorcery|||Wreak Havoc can't be countered by spells or abilities.<br>Destroy target artifact or land.|Guildpact|Uncommon|multi|4|0.0|||0.0||||Wreak Havoc can't be countered by spells or abilities.<br>Destroy target artifact or land.|0
107694|Primeval Light|{3}{G}|Sorcery|||Destroy all enchantments target player controls.|Guildpact|Uncommon|mono|4|0.0|||0.0||||Destroy all enchantments target player controls.|0
107695|Leyline of Lifeforce|{2}{G}{G}|Enchantment|||If Leyline of Lifeforce is in your opening hand, you may begin the game with it on the battlefield.<br>Creature spells can't be countered.|Guildpact|Rare|mono|4|0.0|||0.0||||If Leyline of Lifeforce is in your opening hand, you may begin the game with it on the battlefield.<br>Creature spells can't be countered.|0
107696|Martyred Rusalka|{W}|Creature - Spirit|1|1|{W}, Sacrifice a creature: Target creature can't attack this turn.|Guildpact|Uncommon|mono|1|0.0|||0.0||||{W}, Sacrifice a creature: Target creature can't attack this turn.|0
107697|Leyline of Singularity|{2}{U}{U}|Enchantment|||If Leyline of Singularity is in your opening hand, you may begin the game with it on the battlefield.<br>All nonland permanents are legendary.|Guildpact|Rare|mono|4|0.0|||0.0||||If Leyline of Singularity is in your opening hand, you may begin the game with it on the battlefield.<br>All nonland permanents are legendary.|0
107698|Scorched Rusalka|{R}|Creature - Spirit|1|1|{R}, Sacrifice a creature: Scorched Rusalka deals 1 damage to target player.|Guildpact|Uncommon|mono|1|0.0|||0.0||||{R}, Sacrifice a creature: Scorched Rusalka deals 1 damage to target player.|0
107699|Leyline of the Meek|{2}{W}{W}|Enchantment|||If Leyline of the Meek is in your opening hand, you may begin the game with it on the battlefield.<br>Creature tokens get +1/+1.|Guildpact|Rare|mono|4|0.0|||0.0||||If Leyline of the Meek is in your opening hand, you may begin the game with it on the battlefield.<br>Creature tokens get +1/+1.|0
83546|Teysa, Orzhov Scion|{1}{W}{B}|Legendary Creature - Human Advisor|2|3|Sacrifice three white creatures: Exile target creature.<br>Whenever another black creature you control dies, put a 1/1 white Spirit creature token with flying onto the battlefield.|Guildpact|Rare|multi|3|0.0|||0.0||||Sacrifice three white creatures: Exile target creature.<br>Whenever another black creature you control dies, put a 1/1 white Spirit creature token with flying onto the battlefield.|0
83630|Invoke the Firemind|{X}{U}{U}{R}|Sorcery|||Choose one- Draw X cards; or Invoke the Firemind deals X damage to target creature or player.|Guildpact|Rare|multi|3|0.0|||0.0||||Choose one- Draw X cards; or Invoke the Firemind deals X damage to target creature or player.|0
83733|Crystal Seer|{4}{U}|Creature - Vedalken Wizard|2|2|When Crystal Seer enters the battlefield, look at the top four cards of your library, then put them back in any order.<br>{4}{U}: Return Crystal Seer to its owner's hand.|Guildpact|Common|mono|5|0.0|||0.0||||When Crystal Seer enters the battlefield, look at the top four cards of your library, then put them back in any order.<br>{4}{U}: Return Crystal Seer to its owner's hand.|0
83739|To Arms!|{1}{W}|Instant|||Untap all creatures you control.<br>Draw a card.|Guildpact|Uncommon|mono|2|0.0|||0.0||||Untap all creatures you control.<br>Draw a card.|0
83869|Angel of Despair|{3}{W}{W}{B}{B}|Creature - Angel|5|5|Flying<br>When Angel of Despair enters the battlefield, destroy target permanent.|Guildpact|Rare|multi|7|0.0|||0.0||||Flying<br>When Angel of Despair enters the battlefield, destroy target permanent.|0
96825|Silhana Ledgewalker|{1}{G}|Creature - Elf Rogue|1|1|Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br>Silhana Ledgewalker can't be blocked except by creatures with flying.|Guildpact|Common|mono|2|0.0|||0.0||||Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br>Silhana Ledgewalker can't be blocked except by creatures with flying.|0
96826|Quicken|{U}|Instant|||The next sorcery card you cast this turn can be cast as though it had flash.<br>Draw a card.|Guildpact|Rare|mono|1|0.0|||0.0||||The next sorcery card you cast this turn can be cast as though it had flash.<br>Draw a card.|0
96827|Repeal|{X}{U}|Instant|||Return target nonland permanent with converted mana cost X to its owner's hand.<br>Draw a card.|Guildpact|Common|mono|1|0.0|||0.0||||Return target nonland permanent with converted mana cost X to its owner's hand.<br>Draw a card.|0
96829|Electrolyze|{1}{U}{R}|Instant|||Electrolyze deals 2 damage divided as you choose among one or two target creatures and/or players.<br>Draw a card.|Guildpact|Uncommon|multi|3|0.0|||0.0||||Electrolyze deals 2 damage divided as you choose among one or two target creatures and/or players.<br>Draw a card.|0
96833|Gristleback|{2}{G}|Creature - Boar Beast|2|2|Bloodthirst 1 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)</i><br>Sacrifice Gristleback: You gain life equal to Gristleback's power.|Guildpact|Uncommon|mono|3|0.0|||0.0||||Bloodthirst 1 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)</i><br>Sacrifice Gristleback: You gain life equal to Gristleback's power.|0
96834|Ghor-Clan Bloodscale|{3}{R}|Creature - Viashino Warrior|2|1|First strike<br>{3}{G}: Ghor-Clan Bloodscale gets +2/+2 until end of turn. Activate this ability only once each turn.|Guildpact|Uncommon|mono|4|0.0|||0.0||||First strike<br>{3}{G}: Ghor-Clan Bloodscale gets +2/+2 until end of turn. Activate this ability only once each turn.|0
96835|Sky Swallower|{3}{U}{U}|Creature - Leviathan|8|8|Flying<br>When Sky Swallower enters the battlefield, target opponent gains control of all other permanents you control.|Guildpact|Rare|mono|5|0.0|||0.0||||Flying<br>When Sky Swallower enters the battlefield, target opponent gains control of all other permanents you control.|0
96836|Bloodscale Prowler|{2}{R}|Creature - Viashino Warrior|3|1|Bloodthirst 1 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)</i>|Guildpact|Common|mono|3|0.0|||0.0||||Bloodthirst 1 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)</i>|0
96837|Gruul Guildmage|{R/G}{R/G}|Creature - Human Shaman|2|2|<i>({R/G} can be paid with either {R} or {G}.)</i><br>{3}{R}, Sacrifice a land: Gruul Guildmage deals 2 damage to target player.<br>{3}{G}: Target creature gets +2/+2 until end of turn.|Guildpact|Uncommon|hybrid|2|0.0|||0.0||||<i>({R/G} can be paid with either {R} or {G}.)</i><br>{3}{R}, Sacrifice a land: Gruul Guildmage deals 2 damage to target player.<br>{3}{G}: Target creature gets +2/+2 until end of turn.|0
96838|Skyrider Trainee|{4}{W}|Creature - Human Soldier|3|3|Skyrider Trainee has flying as long as it's enchanted.|Guildpact|Common|mono|5|0.0|||0.0||||Skyrider Trainee has flying as long as it's enchanted.|0
96840|Hypervolt Grasp|{2}{R}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has "{T}: This creature deals 1 damage to target creature or player."<br>{1}{U}: Return Hypervolt Grasp to its owner's hand.|Guildpact|Uncommon|mono|3|0.0|||0.0||||Enchant creature<br>Enchanted creature has "{T}: This creature deals 1 damage to target creature or player."<br>{1}{U}: Return Hypervolt Grasp to its owner's hand.|0
96841|Lionheart Maverick|{W}|Creature - Human Knight|1|1|Vigilance<br>{4}{W}: Lionheart Maverick gets +1/+2 until end of turn.|Guildpact|Common|mono|1|0.0|||0.0||||Vigilance<br>{4}{W}: Lionheart Maverick gets +1/+2 until end of turn.|0
96842|Ghostway|{2}{W}|Instant|||Exile each creature you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.|Guildpact|Rare|mono|3|0.0|||0.0||||Exile each creature you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.|0
96843|Harrier Griffin|{5}{W}|Creature - Griffin|3|3|Flying<br>At the beginning of your upkeep, tap target creature.|Guildpact|Uncommon|mono|6|0.0|||0.0||||Flying<br>At the beginning of your upkeep, tap target creature.|0
96844|Orzhov Pontiff|{1}{W}{B}|Creature - Human Cleric|1|1|Haunt <i>(When this creature dies, exile it haunting target creature.)</i><br>When Orzhov Pontiff enters the battlefield or the creature it haunts dies, choose one- Creatures you control get +1/+1 until end of turn; or creatures you don't control get -1/-1 until end of turn.|Guildpact|Rare|multi|3|0.0|||0.0||||Haunt <i>(When this creature dies, exile it haunting target creature.)</i><br>When Orzhov Pontiff enters the battlefield or the creature it haunts dies, choose one- Creatures you control get +1/+1 until end of turn; or creatures you don't control get -1/-1 until end of turn.|0
96845|Pyromatics|{1}{R}|Instant|||Replicate {1}{R} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Pyromatics deals 1 damage to target creature or player.|Guildpact|Common|mono|2|0.0|||0.0||||Replicate {1}{R} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Pyromatics deals 1 damage to target creature or player.|0
96848|Dryad Sophisticate|{1}{G}|Creature - Dryad|2|1|Nonbasic landwalk|Guildpact|Uncommon|mono|2|0.0|||0.0||||Nonbasic landwalk|0
96849|Ghor-Clan Savage|{3}{G}{G}|Creature - Centaur Berserker|2|3|Bloodthirst 3 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)</i>|Guildpact|Common|mono|5|0.0|||0.0||||Bloodthirst 3 <i>(If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)</i>|0
96851|Vacuumelt|{2}{U}|Sorcery|||Replicate {2}{U} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Return target creature to its owner's hand.|Guildpact|Uncommon|mono|3|0.0|||0.0||||Replicate {2}{U} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Return target creature to its owner's hand.|0
96853|Petrified Wood-Kin|{6}{G}|Creature - Elemental Warrior|3|3|Petrified Wood-Kin can't be countered.<br>Bloodthirst X <i>(This creature enters the battlefield with X +1/+1 counters on it, where X is the damage dealt to your opponents this turn.)</i><br>Protection from instants|Guildpact|Rare|mono|7|0.0|||0.0||||Petrified Wood-Kin can't be countered.<br>Bloodthirst X <i>(This creature enters the battlefield with X +1/+1 counters on it, where X is the damage dealt to your opponents this turn.)</i><br>Protection from instants|0
96855|Restless Bones|{2}{B}|Creature - Skeleton|1|1|{3}{B}, {T}: Target creature gains swampwalk until end of turn.<br>{1}{B}: Regenerate Restless Bones.|Guildpact|Common|mono|3|0.0|||0.0||||{3}{B}, {T}: Target creature gains swampwalk until end of turn.<br>{1}{B}: Regenerate Restless Bones.|0
96857|Bioplasm|{3}{G}{G}|Creature - Ooze|4|4|Whenever Bioplasm attacks, exile the top card of your library. If it's a creature card, Bioplasm gets +X/+Y until end of turn, where X is the exiled creature card's power and Y is its toughness.|Guildpact|Rare|mono|5|0.0|||0.0||||Whenever Bioplasm attacks, exile the top card of your library. If it's a creature card, Bioplasm gets +X/+Y until end of turn, where X is the exiled creature card's power and Y is its toughness.|0
96858|Abyssal Nocturnus|{1}{B}{B}|Creature - Horror|2|2|Whenever an opponent discards a card, Abyssal Nocturnus gets +2/+2 and gains fear until end of turn. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|Guildpact|Rare|mono|3|0.0|||0.0||||Whenever an opponent discards a card, Abyssal Nocturnus gets +2/+2 and gains fear until end of turn. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|0
96859|Gruul Signet|{2}|Artifact|||{1}, {T}: Add {R}{G} to your mana pool.|Guildpact|Common|colorless|2|0.0|||0.0||||{1}, {T}: Add {R}{G} to your mana pool.|0
96860|Vertigo Spawn|{1}{U}|Creature - Illusion|0|3|Defender <i>(This creature can't attack.)</i><br>Whenever Vertigo Spawn blocks a creature, tap that creature. That creature doesn't untap during its controller's next untap step.|Guildpact|Uncommon|mono|2|0.0|||0.0||||Defender <i>(This creature can't attack.)</i><br>Whenever Vertigo Spawn blocks a creature, tap that creature. That creature doesn't untap during its controller's next untap step.|0
96863|Silhana Starfletcher|{2}{G}|Creature - Elf Druid Archer|1|3|Reach <i>(This creature can block creatures with flying.)</i><br>As Silhana Starfletcher enters the battlefield, choose a color.<br>{T}: Add one mana of the chosen color to your mana pool.|Guildpact|Common|mono|3|0.0|||0.0||||Reach <i>(This creature can block creatures with flying.)</i><br>As Silhana Starfletcher enters the battlefield, choose a color.<br>{T}: Add one mana of the chosen color to your mana pool.|0
96864|Gigadrowse|{U}|Instant|||Replicate {U} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Tap target permanent.|Guildpact|Common|mono|1|0.0|||0.0||||Replicate {U} <i>(When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i><br>Tap target permanent.|0
96865|Spelltithe Enforcer|{3}{W}{W}|Creature - Elephant Wizard|3|3|Whenever an opponent casts a spell, that player sacrifices a permanent unless he or she pays {1}.|Guildpact|Rare|mono|5|0.0|||0.0||||Whenever an opponent casts a spell, that player sacrifices a permanent unless he or she pays {1}.|0
96867|Izzet Signet|{2}|Artifact|||{1}, {T}: Add {U}{R} to your mana pool.|Guildpact|Common|colorless|2|0.0|||0.0||||{1}, {T}: Add {U}{R} to your mana pool.|0
96870|Orzhov Signet|{2}|Artifact|||{1}, {T}: Add {W}{B} to your mana pool.|Guildpact|Common|colorless|2|0.0|||0.0||||{1}, {T}: Add {W}{B} to your mana pool.|0
96871|Orzhov Basilica||Land|||Orzhov Basilica enters the battlefield tapped.<br>When Orzhov Basilica enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {W}{B} to your mana pool.|Guildpact|Common|land|0|0.0|||0.0||||Orzhov Basilica enters the battlefield tapped.<br>When Orzhov Basilica enters the battlefield, return a land you control to its owner's hand.<br>{T}: Add {W}{B} to your mana pool.|0
96873|Hatching Plans|{1}{U}|Enchantment|||When Hatching Plans is put into a graveyard from the battlefield, draw three cards.|Guildpact|Rare|mono|2|0.0|||0.0||||When Hatching Plans is put into a graveyard from the battlefield, draw three cards.|0
96874|Living Inferno|{6}{R}{R}|Creature - Elemental|8|5|{T}: Living Inferno deals damage equal to its power divided as you choose among any number of target creatures. Each of those creatures deals damage equal to its power to Living Inferno.|Guildpact|Rare|mono|8|0.0|||0.0||||{T}: Living Inferno deals damage equal to its power divided as you choose among any number of target creatures. Each of those creatures deals damage equal to its power to Living Inferno.|0
96876|Cryptwailing|{3}{B}|Enchantment|||{1}, Exile two creature cards from your graveyard: Target player discards a card. Activate this ability only any time you could cast a sorcery.|Guildpact|Uncommon|mono|4|0.0|||0.0||||{1}, Exile two creature cards from your graveyard: Target player discards a card. Activate this ability only any time you could cast a sorcery.|0
96877|Gatherer of Graces|{1}{G}|Creature - Human Druid|1|2|Gatherer of Graces gets +1/+1 for each Aura attached to it.<br>Sacrifice an Aura: Regenerate Gatherer of Graces.|Guildpact|Uncommon|mono|2|0.0|||0.0||||Gatherer of Graces gets +1/+1 for each Aura attached to it.<br>Sacrifice an Aura: Regenerate Gatherer of Graces.|0
96882|Pillory of the Sleepless|{1}{W}{B}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can't attack or block.<br>Enchanted creature has "At the beginning of your upkeep, you lose 1 life."|Guildpact|Common|multi|3|0.0|||0.0||||Enchant creature<br>Enchanted creature can't attack or block.<br>Enchanted creature has "At the beginning of your upkeep, you lose 1 life."|0
96887|Gruul Scrapper|{3}{G}|Creature - Human Berserker|3|2|When Gruul Scrapper enters the battlefield, if {R} was spent to cast Gruul Scrapper, it gains haste until end of turn.|Guildpact|Common|mono|4|0.0|||0.0||||When Gruul Scrapper enters the battlefield, if {R} was spent to cast Gruul Scrapper, it gains haste until end of turn.|0
96888|Seize the Soul|{2}{B}{B}|Instant|||Destroy target nonwhite, nonblack creature. Put a 1/1 white Spirit creature token with flying onto the battlefield.<br>Haunt <i>(When this spell card is put into a graveyard after resolving, exile it haunting target creature.)</i><br>When the creature Seize the Soul haunts dies, destroy target nonwhite, nonblack creature. Put a 1/1 white Spirit creature token with flying onto the battlefield.|Guildpact|Rare|mono|4|0.0|||0.0||||Destroy target nonwhite, nonblack creature. Put a 1/1 white Spirit creature token with flying onto the battlefield.<br>Haunt <i>(When this spell card is put into a graveyard after resolving, exile it haunting target creature.)</i><br>When the creature Seize the Soul haunts dies, destroy target nonwhite, nonblack creature. Put a 1/1 white Spirit creature token with flying onto the battlefield.|0
96889|Sinstriker's Will|{3}{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has "{T}: This creature deals damage equal to its power to target attacking or blocking creature."|Guildpact|Uncommon|mono|4|0.0|||0.0||||Enchant creature<br>Enchanted creature has "{T}: This creature deals damage equal to its power to target attacking or blocking creature."|0
96890|Frazzle|{3}{U}|Instant|||Counter target nonblue spell.|Guildpact|Uncommon|mono|4|0.0|||0.0||||Counter target nonblue spell.|0
96891|Gelectrode|{1}{U}{R}|Creature - Weird|0|1|{T}: Gelectrode deals 1 damage to target creature or player.<br>Whenever you cast an instant or sorcery spell, you may untap Gelectrode.|Guildpact|Uncommon|multi|3|0.0|||0.0||||{T}: Gelectrode deals 1 damage to target creature or player.<br>Whenever you cast an instant or sorcery spell, you may untap Gelectrode.|0
96892|Agent of Masks|{3}{W}{B}|Creature - Human Advisor|2|3|At the beginning of your upkeep, each opponent loses 1 life. You gain life equal to the life lost this way.|Guildpact|Uncommon|multi|5|0.0|||0.0||||At the beginning of your upkeep, each opponent loses 1 life. You gain life equal to the life lost this way.|0
96893|Orzhov Euthanist|{2}{B}|Creature - Human Assassin|2|2|Haunt <i>(When this creature dies, exile it haunting target creature.)</i><br>When Orzhov Euthanist enters the battlefield or the creature it haunts dies, destroy target creature that was dealt damage this turn.|Guildpact|Common|mono|3|0.0|||0.0||||Haunt <i>(When this creature dies, exile it haunting target creature.)</i><br>When Orzhov Euthanist enters the battlefield or the creature it haunts dies, destroy target creature that was dealt damage this turn.|0
96896|Stomping Ground||Land - Mountain Forest|||<i>({T}: Add {R} or {G} to your mana pool.)</i><br>As Stomping Ground enters the battlefield, you may pay 2 life. If you don't, Stomping Ground enters the battlefield tapped.|Guildpact|Rare|land|0|0.0|||0.0||||<i>({T}: Add {R} or {G} to your mana pool.)</i><br>As Stomping Ground enters the battlefield, you may pay 2 life. If you don't, Stomping Ground enters the battlefield tapped.|0
96897|Petrahydrox|{3}{U/R}|Creature - Weird|3|3|<i>({U/R} can be paid with either {U} or {R}.)</i><br>When Petrahydrox becomes the target of a spell or ability, return Petrahydrox to its owner's hand.|Guildpact|Common|hybrid|4|0.0|||0.0||||<i>({U/R} can be paid with either {U} or {R}.)</i><br>When Petrahydrox becomes the target of a spell or ability, return Petrahydrox to its owner's hand.|0
