ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
4270|Owl Familiar|{1}{U}|Creature - Bird|1|1|Flying<br>When Owl Familiar enters the battlefield, draw a card, then discard a card.|Portal|Common|mono|2|0.0|||2.889|Janine Johnston|||Flying<br>When Owl Familiar enters the battlefield, draw a card, then discard a card.|0
4271|Personal Tutor|{U}|Sorcery|||Search your library for a sorcery card and reveal that card. Shuffle your library, then put the card on top of it.|Portal|Uncommon|mono|1|0.0|||4.132|D. Alexander Gregory|||Search your library for a sorcery card and reveal that card. Shuffle your library, then put the card on top of it.|0
4275|Sorcerous Sight|{U}|Sorcery|||Look at target opponent's hand.<br>Draw a card.|Portal|Common|mono|1|0.0|||1.711|Kaja Foglio|||Look at target opponent's hand.<br><br>Draw a card.|0
4277|Symbol of Unsummoning|{2}{U}|Sorcery|||Return target creature to its owner's hand.<br>Draw a card.|Portal|Common|mono|3|0.0|||2.615|Adam Rex|||Return target creature to its owner's hand.<br><br>Draw a card.|0
4278|Taunt|{U}|Sorcery|||During target player's next turn, creatures that player controls attack you if able.|Portal|Rare|mono|1|0.0|||3.107|Phil Foglio|||During target player's next turn, creatures that player controls attack you if able.|0
4280|Thing from the Deep|{6}{U}{U}{U}|Creature - Leviathan|9|9|Whenever Thing from the Deep attacks, sacrifice it unless you sacrifice an Island.|Portal|Rare|mono|9|0.0|||3.054|Paolo Parente|||Whenever Thing from the Deep attacks, sacrifice it unless you sacrifice an Island.|0
4283|Touch of Brilliance|{3}{U}|Sorcery|||Draw two cards.|Portal|Common|mono|4|0.0|||1.278|John Coulthart|||Draw two cards.|0
4293|Elite Cat Warrior|{2}{G}|Creature - Cat Warrior|2|3|Forestwalk|Portal|Common|mono|3|0.0|||3.333|Eric Peterson|||Forestwalk|0
4297|Fruition|{G}|Sorcery|||You gain 1 life for each Forest on the battlefield.|Portal|Common|mono|1|0.0|||3.706|Steve Luke|||You gain 1 life for each Forest on the battlefield.|0
4302|Jungle Lion|{G}|Creature - Cat|2|1|Jungle Lion can't block.|Portal|Common|mono|1|0.0|||4.25|Janine Johnston|||Jungle Lion can't block.|0
4303|Mobilize|{G}|Sorcery|||Untap all creatures you control.|Portal|Common|mono|1|0.0|||3.139|Rebecca Guay|||Untap all creatures you control.|0
4307|Natural Order|{2}{G}{G}|Sorcery|||As an additional cost to cast Natural Order, sacrifice a green creature.<br>Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.|Portal|Rare|mono|4|0.0|||4.765|Alan Rabinowitz|||As an additional cost to cast Natural Order, sacrifice a green creature.<br>Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.|0
4313|Plant Elemental|{1}{G}|Creature - Plant Elemental|3|4|When Plant Elemental enters the battlefield, sacrifice it unless you sacrifice a Forest.|Portal|Uncommon|mono|2|0.0|||3.2|Ted Naifeh|||When Plant Elemental enters the battlefield, sacrifice it unless you sacrifice a Forest.|0
4316|Rowan Treefolk|{3}{G}|Creature - Treefolk|3|4||Portal|Common|mono|4|0.0|||2.146|Gerry Grace||||0
4320|Sylvan Tutor|{G}|Sorcery|||Search your library for a creature card and reveal that card. Shuffle your library, then put the card on top of it.|Portal|Rare|mono|1|0.0|||4.107|Kaja Foglio|||Search your library for a creature card and reveal that card. Shuffle your library, then put the card on top of it.|0
4321|Thundering Wurm|{2}{G}|Creature - Wurm|4|4|When Thundering Wurm enters the battlefield, sacrifice it unless you discard a land card.|Portal|Rare|mono|3|0.0|||3.214|Paolo Parente|||When Thundering Wurm enters the battlefield, sacrifice it unless you discard a land card.|0
4322|Treetop Defense|{1}{G}|Instant|||Cast Treetop Defense only during the declare attackers step and only if you've been attacked this step.<br>Creatures you control gain reach until end of turn. <i>(They can block creatures with flying.)</i>|Portal|Rare|mono|2|0.0|||1.417|Zina Saunders|||Cast Treetop Defense only during the declare attackers step and only if you've been attacked this step.<br>Creatures you control gain reach until end of turn. <i>(They can block creatures with flying.)</i>|0
4325|Willow Dryad|{G}|Creature - Dryad|1|1|Forestwalk|Portal|Common|mono|1|0.0|||2.211|D. Alexander Gregory|||Forestwalk|0
4326|Winter's Grasp|{1}{G}{G}|Sorcery|||Destroy target land.|Portal|Uncommon|mono|3|0.0|||3.15|Paolo Parente|||Destroy target land.|0
4331|Burning Cloak|{R}|Sorcery|||Target creature gets +2/+0 until end of turn. Burning Cloak deals 2 damage to that creature.|Portal|Common|mono|1|0.0|||2.324|Scott M. Fischer|||Target creature gets +2/+0 until end of turn. Burning Cloak deals 2 damage to that creature.|0
4333|Desert Drake|{3}{R}|Creature - Drake|2|2|Flying|Portal|Uncommon|mono|4|0.0|||1.667|Gerry Grace|||Flying|0
4336|Fire Dragon|{6}{R}{R}{R}|Creature - Dragon|6|6|Flying<br>When Fire Dragon enters the battlefield, it deals damage equal to the number of Mountains you control to target creature.|Portal|Rare|mono|9|0.0|||2.896|William Simpson|||Flying<br>When Fire Dragon enters the battlefield, it deals damage equal to the number of Mountains you control to target creature.|0
4337|Fire Imp|{2}{R}|Creature - Imp|2|1|When Fire Imp enters the battlefield, it deals 2 damage to target creature.|Portal|Uncommon|mono|3|0.0|||3.538|DiTerlizzi|||When Fire Imp enters the battlefield, it deals 2 damage to target creature.|0
4338|Fire Snake|{4}{R}|Creature - Snake|3|1|When Fire Snake dies, destroy target land.|Portal|Common|mono|5|0.0|||2.647|Steve Luke|||When Fire Snake dies, destroy target land.|0
4341|Forked Lightning|{3}{R}|Sorcery|||Forked Lightning deals 4 damage divided as you choose among one, two, or three target creatures.|Portal|Rare|mono|4|0.0|||3.389|Ted Naifeh|||Forked Lightning deals 4 damage divided as you choose among one, two, or three target creatures.|0
4342|Goblin Bully|{1}{R}|Creature - Goblin|2|1||Portal|Common|mono|2|0.0|||2.143|Pete Venters||||0
4343|Highland Giant|{2}{R}{R}|Creature - Giant|3|4||Portal|Common|mono|4|0.0|||2.75|Ron Spencer||||0
4349|Lava Flow|{3}{R}{R}|Sorcery|||Destroy target creature or land.|Portal|Uncommon|mono|5|0.0|||3.107|Mike Dringenberg|||Destroy target creature or land.|0
4350|Lizard Warrior|{3}{R}|Creature - Lizard Warrior|4|2||Portal|Common|mono|4|0.0|||1.659|Roger Raupp||||0
4351|Minotaur Warrior|{2}{R}|Creature - Minotaur Warrior|2|3||Portal|Common|mono|3|0.0|||2.0|Scott M. Fischer||||0
4353|Pillaging Horde|{2}{R}{R}|Creature - Human Barbarian|5|5|When Pillaging Horde enters the battlefield, sacrifice it unless you discard a card at random.|Portal|Rare|mono|4|0.0|||3.667|Kev Walker|||When Pillaging Horde enters the battlefield, sacrifice it unless you discard a card at random.|0
4355|Raging Cougar|{2}{R}|Creature - Cat|2|2|Haste|Portal|Common|mono|3|0.0|||2.346|Terese Nielsen|||Haste|0
4358|Raging Minotaur|{2}{R}{R}|Creature - Minotaur Berserker|3|3|Haste|Portal|Common|mono|4|0.0|||2.188|Scott M. Fischer|||Haste|0
4359|Rain of Salt|{4}{R}{R}|Sorcery|||Destroy two target lands.|Portal|Uncommon|mono|6|0.0|||3.1|Charles Gillespie|||Destroy two target lands.|0
4361|Scorching Winds|{R}|Instant|||Cast Scorching Winds only during the declare attackers step and only if you've been attacked this step.<br>Scorching Winds deals 1 damage to each attacking creature.|Portal|Uncommon|mono|1|0.0|||2.714|D. Alexander Gregory|||Cast Scorching Winds only during the declare attackers step and only if you've been attacked this step.<br>Scorching Winds deals 1 damage to each attacking creature.|0
4367|Wall of Granite|{2}{R}|Creature - Wall|0|7|Defender <i>(This creature can't attack.)</i>|Portal|Uncommon|mono|3|0.0|||2.679|Kev Walker|||Defender <i>(This creature can't attack.)</i>|0
4369|Alabaster Dragon|{4}{W}{W}|Creature - Dragon|4|4|Flying<br>When Alabaster Dragon dies, shuffle it into its owner's library.|Portal|Rare|mono|6|0.0|||2.5|Ted Naifeh|||Flying<br>When Alabaster Dragon dies, shuffle it into its owner's library.|0
4380|Defiant Stand|{1}{W}|Instant|||Cast Defiant Stand only during the declare attackers step and only if you've been attacked this step.<br>Target creature gets +1/+3 until end of turn. Untap that creature.|Portal|Uncommon|mono|2|0.0|||2.0|Hannibal King|||Cast Defiant Stand only during the declare attackers step and only if you've been attacked this step.<br>Target creature gets +1/+3 until end of turn. Untap that creature.|0
4383|Fleet-Footed Monk|{1}{W}|Creature - Human Monk|1|1|Fleet-Footed Monk can't be blocked by creatures with power 2 or greater.|Portal|Common|mono|2|0.0|||2.833|D. Alexander Gregory|||Fleet-Footed Monk can't be blocked by creatures with power 2 or greater.|0
4386|Harsh Justice|{2}{W}|Instant|||Cast Harsh Justice only during the declare attackers step and only if you've been attacked this step.<br>This turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.|Portal|Rare|mono|3|0.0|||3.846|John Coulthart|||Cast Harsh Justice only during the declare attackers step and only if you've been attacked this step.<br>This turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.|0
4387|Keen-Eyed Archers|{2}{W}|Creature - Elf Archer|2|2|Reach <i>(This creature can block creatures with flying.)</i>|Portal|Common|mono|3|0.0|||2.891|Alan Rabinowitz|||Reach <i>(This creature can block creatures with flying.)</i>|0
4391|Renewing Dawn|{1}{W}|Sorcery|||You gain 2 life for each Mountain target opponent controls.|Portal|Uncommon|mono|2|0.0|||3.083|John Avon|||You gain 2 life for each Mountain target opponent controls.|0
4392|Sacred Knight|{3}{W}|Creature - Human Knight|3|2|Sacred Knight can't be blocked by black and/or red creatures.|Portal|Common|mono|4|0.0|||2.816|Donato Giancola|||Sacred Knight can't be blocked by black and/or red creatures.|0
4395|Spiritual Guardian|{3}{W}{W}|Creature - Spirit|3|4|When Spiritual Guardian enters the battlefield, you gain 4 life.|Portal|Rare|mono|5|0.0|||2.188|Terese Nielsen|||When Spiritual Guardian enters the battlefield, you gain 4 life.|0
4396|Spotted Griffin|{3}{W}|Creature - Griffin|2|3|Flying|Portal|Common|mono|4|0.0|||1.933|William Simpson|||Flying|0
4398|Starlit Angel|{3}{W}{W}|Creature - Angel|3|4|Flying|Portal|Uncommon|mono|5|0.0|||1.917|Rebecca Guay|||Flying|0
4400|Stern Marshal|{2}{W}|Creature - Human Soldier|2|2|{T}: Target creature gets +2/+2 until end of turn. Activate this ability only during your turn, before attackers are declared.|Portal|Rare|mono|3|0.0|||2.033|D. Alexander Gregory|||{T}: Target creature gets +2/+2 until end of turn. Activate this ability only during your turn, before attackers are declared.|0
4401|Temporary Truce|{1}{W}|Sorcery|||Each player may draw up to two cards. For each card less than two a player draws this way, that player gains 2 life.|Portal|Rare|mono|2|0.0|||2.786|Mike Raabe|||Each player may draw up to two cards. For each card less than two a player draws this way, that player gains 2 life.|0
4402|Valorous Charge|{1}{W}{W}|Sorcery|||White creatures get +2/+0 until end of turn.|Portal|Uncommon|mono|3|0.0|||1.167|Douglas Shuler|||White creatures get +2/+0 until end of turn.|0
4406|Warrior's Charge|{2}{W}|Sorcery|||Creatures you control get +1/+1 until end of turn.|Portal|Common|mono|3|0.0|||2.077|Ted Naifeh|||Creatures you control get +1/+1 until end of turn.|0
4286|Alluring Scent|{1}{G}{G}|Sorcery|||All creatures able to block target creature this turn do so.|Portal|Rare|mono|3|0.0|||1.733|Ted Naifeh|||All creatures able to block target creature this turn do so.|0
4288|Anaconda|{3}{G}|Creature - Snake|3|3|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Portal|Uncommon|mono|4|0.0|||2.929|Andrew Robinson|||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0
4287|Anaconda|{3}{G}|Creature - Snake|3|3|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Portal|Uncommon|mono|4|0.0|||2.333|Andrew Robinson|||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0
4247|Ancestral Memories|{2}{U}{U}{U}|Sorcery|||Look at the top seven cards of your library. Put two of them into your hand and the rest into your graveyard.|Portal|Rare|mono|5|0.0|||3.267|Dan Frazier|||Look at the top seven cards of your library. Put two of them into your hand and the rest into your graveyard.|0
4370|Angelic Blessing|{2}{W}|Sorcery|||Target creature gets +3/+3 and gains flying until end of turn. <i>(It can't be blocked except by creatures with flying or reach.)</i>|Portal|Common|mono|3|0.0|||2.958|DiTerlizzi|||Target creature gets +3/+3 and gains flying until end of turn. <i>(It can't be blocked except by creatures with flying or reach.)</i>|0
4371|Archangel|{5}{W}{W}|Creature - Angel|5|5|Flying, vigilance|Portal|Rare|mono|7|0.0|||2.719|Quinton Hoover|||Flying, vigilance|0
4372|Ardent Militia|{4}{W}|Creature - Human Soldier|2|5|Vigilance|Portal|Uncommon|mono|5|0.0|||1.75|Mike Raabe|||Vigilance|0
4373|Armageddon|{3}{W}|Sorcery|||Destroy all lands.|Portal|Rare|mono|4|0.0|||4.647|John Avon|||Destroy all lands.|0
4374|Armored Pegasus|{1}{W}|Creature - Pegasus|1|2|Flying|Portal|Common|mono|2|0.0|||2.75|Andrew Robinson|||Flying|0
4248|Balance of Power|{3}{U}{U}|Sorcery|||If target opponent has more cards in hand than you, draw cards equal to the difference.|Portal|Rare|mono|5|0.0|||2.067|Adam Rex|||If target opponent has more cards in hand than you, draw cards equal to the difference.|0
4249|Baleful Stare|{2}{U}|Sorcery|||Target opponent reveals his or her hand. You draw a card for each Mountain and red card in it.|Portal|Uncommon|mono|3|0.0|||2.875|John Coulthart|||Target opponent reveals his or her hand. You draw a card for each Mountain and red card in it.|0
4289|Bee Sting|{3}{G}|Sorcery|||Bee Sting deals 2 damage to target creature or player.|Portal|Uncommon|mono|4|0.0|||1.603|Phil Foglio|||Bee Sting deals 2 damage to target creature or player.|0
4329|Blaze|{X}{R}|Sorcery|||Blaze deals X damage to target creature or player.|Portal|Uncommon|mono|1|0.0|||2.857|Gerry Grace|||Blaze deals X damage to target creature or player.|0
4328|Blaze|{X}{R}|Sorcery|||Blaze deals X damage to target creature or player.|Portal|Uncommon|mono|1|0.0|||3.119|Gerry Grace|||Blaze deals X damage to target creature or player.|0
4375|Blessed Reversal|{1}{W}|Instant|||You gain 3 life for each creature attacking you.|Portal|Rare|mono|2|0.0|||2.385|Zina Saunders|||You gain 3 life for each creature attacking you.|0
4376|Blinding Light|{2}{W}|Sorcery|||Tap all nonwhite creatures.|Portal|Rare|mono|3|0.0|||3.143|John Coulthart|||Tap all nonwhite creatures.|0
4209|Bog Imp|{1}{B}|Creature - Imp|1|1|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i>|Portal|Common|mono|2|0.0|||1.4|Christopher Rush|||Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i>|0
4210|Bog Raiders|{2}{B}|Creature - Zombie|2|2|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Portal|Common|mono|3|0.0|||2.542|Steve Luke|||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0
4211|Bog Wraith|{3}{B}|Creature - Wraith|3|3|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Portal|Uncommon|mono|4|0.0|||2.357|Ted Naifeh|||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0
4330|Boiling Seas|{3}{R}|Sorcery|||Destroy all Islands.|Portal|Uncommon|mono|4|0.0|||3.357|Tom Wänerstrand|||Destroy all Islands.|0
4377|Border Guard|{2}{W}|Creature - Human Soldier|1|4||Portal|Common|mono|3|0.0|||1.722|Kev Walker||||0
4378|Breath of Life|{3}{W}|Sorcery|||Return target creature card from your graveyard to the battlefield.|Portal|Common|mono|4|0.0|||3.923|DiTerlizzi|||Return target creature card from your graveyard to the battlefield.|0
4290|Bull Hippo|{3}{G}|Creature - Hippo|3|3|Islandwalk|Portal|Uncommon|mono|4|0.0|||3.056|Roger Raupp|||Islandwalk|0
4379|Charging Paladin|{2}{W}|Creature - Human Knight|2|2|Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.|Portal|Uncommon|mono|3|0.0|||2.393|Kev Walker|||Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.|0
4291|Charging Rhino|{3}{G}{G}|Creature - Rhino|4|4|Charging Rhino can't be blocked by more than one creature.|Portal|Rare|mono|5|0.0|||2.688|Una Fricker|||Charging Rhino can't be blocked by more than one creature.|0
4256|Coral Eel|{1}{U}|Creature - Fish|2|1||Portal|Common|mono|2|0.0|||1.36|Una Fricker||||0
4332|Craven Giant|{2}{R}|Creature - Giant|4|1|Craven Giant can't block.|Portal|Common|mono|3|0.0|||1.789|Ron Spencer|||Craven Giant can't block.|0
4292|Deep Wood|{1}{G}|Instant|||Cast Deep Wood only during the declare attackers step and only if you've been attacked this step.<br>Prevent all damage that would be dealt to you this turn by attacking creatures.|Portal|Uncommon|mono|2|0.0|||2.633|Paolo Parente|||Cast Deep Wood only during the declare attackers step and only if you've been attacked this step.<br>Prevent all damage that would be dealt to you this turn by attacking creatures.|0
4334|Devastation|{5}{R}{R}|Sorcery|||Destroy all creatures and lands.|Portal|Rare|mono|7|0.0|||3.618|Steve Luke|||Destroy all creatures and lands.|0
4381|Devoted Hero|{W}|Creature - Elf Soldier|1|2||Portal|Common|mono|1|0.0|||2.9|DiTerlizzi||||0
4217|Dread Reaper|{3}{B}{B}{B}|Creature - Horror|6|5|Flying<br>When Dread Reaper enters the battlefield, you lose 5 life.|Portal|Rare|mono|6|0.0|||1.737|Christopher Rush|||Flying<br>When Dread Reaper enters the battlefield, you lose 5 life.|0
4218|Dry Spell|{1}{B}|Sorcery|||Dry Spell deals 1 damage to each creature and each player.|Portal|Uncommon|mono|2|0.0|||2.979|Roger Raupp|||Dry Spell deals 1 damage to each creature and each player.|0
4335|Earthquake|{X}{R}|Sorcery|||Earthquake deals X damage to each creature without flying and each player.|Portal|Rare|mono|1|0.0|||3.957|Adrian Smith|||Earthquake deals X damage to each creature without flying and each player.|0
4294|Elite Cat Warrior|{2}{G}|Creature - Cat Warrior|2|3|Forestwalk|Portal|Common|mono|3|0.0|||3.382|Eric Peterson|||Forestwalk|0
4295|Elven Cache|{2}{G}{G}|Sorcery|||Return target card from your graveyard to your hand.|Portal|Common|mono|4|0.0|||2.059|Rebecca Guay|||Return target card from your graveyard to your hand.|0
4296|Elvish Ranger|{2}{G}|Creature - Elf|4|1||Portal|Common|mono|3|0.0|||2.316|DiTerlizzi||||0
4261|Exhaustion|{2}{U}|Sorcery|||Creatures and lands target opponent controls don't untap during his or her next untap step.|Portal|Rare|mono|3|0.0|||3.868|DiTerlizzi|||Creatures and lands target opponent controls don't untap during his or her next untap step.|0
4382|False Peace|{W}|Sorcery|||Target player skips all combat phases of his or her next turn.|Portal|Common|mono|1|0.0|||3.861|Zina Saunders|||Target player skips all combat phases of his or her next turn.|0
